,GEOID,NAME,STATE_NAME,climate
2234,5025,Cleveland,Arkansas,Mixed-Humid
2235,5027,Columbia,Arkansas,Hot-Humid
2236,5029,Conway,Arkansas,Mixed-Humid
2237,5031,Craighead,Arkansas,Mixed-Humid
2238,5033,Crawford,Arkansas,Mixed-Humid
2239,5035,Crittenden,Arkansas,Mixed-Humid
2240,5037,Cross,Arkansas,Mixed-Humid
2241,5039,Dallas,Arkansas,Mixed-Humid
2242,5041,Desha,Arkansas,Mixed-Humid
2243,5043,Drew,Arkansas,Mixed-Humid
2244,5045,Faulkner,Arkansas,Mixed-Humid
2245,5047,Franklin,Arkansas,Mixed-Humid
2246,5049,Fulton,Arkansas,Mixed-Humid
2247,5051,Garland,Arkansas,Mixed-Humid
2248,5053,Grant,Arkansas,Mixed-Humid
2249,5055,Greene,Arkansas,Mixed-Humid
2250,5057,Hempstead,Arkansas,Mixed-Humid
2251,5059,Hot Spring,Arkansas,Mixed-Humid
2252,5061,Howard,Arkansas,Mixed-Humid
2253,5063,Independence,Arkansas,Mixed-Humid
2254,5065,Izard,Arkansas,Mixed-Humid
2255,5067,Jackson,Arkansas,Mixed-Humid
2256,5069,Jefferson,Arkansas,Mixed-Humid
2257,5071,Johnson,Arkansas,Mixed-Humid
2258,5075,Lawrence,Arkansas,Mixed-Humid
2259,5077,Lee,Arkansas,Mixed-Humid
2260,5079,Lincoln,Arkansas,Mixed-Humid
2261,5081,Little River,Arkansas,Hot-Humid
2262,5083,Logan,Arkansas,Mixed-Humid
2263,5085,Lonoke,Arkansas,Mixed-Humid
2264,5087,Madison,Arkansas,Mixed-Humid
2265,5089,Marion,Arkansas,Mixed-Humid
2266,5091,Miller,Arkansas,Hot-Humid
2267,5093,Mississippi,Arkansas,Mixed-Humid
2268,5095,Monroe,Arkansas,Mixed-Humid
2269,5097,Montgomery,Arkansas,Mixed-Humid
2270,5099,Nevada,Arkansas,Mixed-Humid
2271,51001,Accomack,Virginia,Mixed-Humid
2272,51003,Albemarle,Virginia,Mixed-Humid
2273,51005,Alleghany,Virginia,Mixed-Humid
2274,51009,Amherst,Virginia,Mixed-Humid
2275,5101,Newton,Arkansas,Mixed-Humid
2276,51011,Appomattox,Virginia,Mixed-Humid
2277,51013,Arlington,Virginia,Mixed-Humid
2278,51015,Augusta,Virginia,Mixed-Humid
2279,51019,Bedford County,Virginia,Mixed-Humid
2280,51021,Bland,Virginia,Mixed-Humid
2281,51023,Botetourt,Virginia,Mixed-Humid
2282,51025,Brunswick,Virginia,Mixed-Humid
2283,51027,Buchanan,Virginia,Mixed-Humid
2284,51029,Buckingham,Virginia,Mixed-Humid
2285,5103,Ouachita,Arkansas,Mixed-Humid
2286,51031,Campbell,Virginia,Mixed-Humid
2287,51033,Caroline,Virginia,Mixed-Humid
2288,51035,Carroll,Virginia,Mixed-Humid
2289,51041,Chesterfield,Virginia,Mixed-Humid
2290,51047,Culpeper,Virginia,Mixed-Humid
2291,5105,Perry,Arkansas,Mixed-Humid
2292,51051,Dickenson,Virginia,Mixed-Humid
2293,51053,Dinwiddie,Virginia,Mixed-Humid
2294,51059,Fairfax County,Virginia,Mixed-Humid
2295,51061,Fauquier,Virginia,Mixed-Humid
2296,51063,Floyd,Virginia,Mixed-Humid
2297,51065,Fluvanna,Virginia,Mixed-Humid
2298,51067,Franklin County,Virginia,Mixed-Humid
2299,51069,Frederick,Virginia,Mixed-Humid
2300,5107,Phillips,Arkansas,Mixed-Humid
2301,51071,Giles,Virginia,Mixed-Humid
2302,51073,Gloucester,Virginia,Mixed-Humid
2303,51075,Goochland,Virginia,Mixed-Humid
2304,51077,Grayson,Virginia,Mixed-Humid
2305,51079,Greene,Virginia,Mixed-Humid
2306,51081,Greensville,Virginia,Mixed-Humid
2307,51083,Halifax,Virginia,Mixed-Humid
2308,51085,Hanover,Virginia,Mixed-Humid
2309,51087,Henrico,Virginia,Mixed-Humid
2310,51089,Henry,Virginia,Mixed-Humid
2311,5109,Pike,Arkansas,Mixed-Humid
2312,51093,Isle of Wight,Virginia,Mixed-Humid
2313,51095,James City,Virginia,Mixed-Humid
2314,51099,King George,Virginia,Mixed-Humid
2315,51101,King William,Virginia,Mixed-Humid
2316,51105,Lee,Virginia,Mixed-Humid
2317,51107,Loudoun,Virginia,Mixed-Humid
2318,51109,Louisa,Virginia,Mixed-Humid
2319,5111,Poinsett,Arkansas,Mixed-Humid
2320,51117,Mecklenburg,Virginia,Mixed-Humid
2321,51121,Montgomery,Virginia,Mixed-Humid
2322,51127,New Kent,Virginia,Mixed-Humid
2323,5113,Polk,Arkansas,Mixed-Humid
2324,51131,Northampton,Virginia,Mixed-Humid
2325,51133,Northumberland,Virginia,Mixed-Humid
2326,51135,Nottoway,Virginia,Mixed-Humid
2327,51137,Orange,Virginia,Mixed-Humid
2328,51139,Page,Virginia,Mixed-Humid
2329,51141,Patrick,Virginia,Mixed-Humid
2330,51143,Pittsylvania,Virginia,Mixed-Humid
2331,51145,Powhatan,Virginia,Mixed-Humid
2332,51147,Prince Edward,Virginia,Mixed-Humid
2333,51149,Prince George,Virginia,Mixed-Humid
2334,5115,Pope,Arkansas,Mixed-Humid
2335,51153,Prince William,Virginia,Mixed-Humid
2336,51155,Pulaski,Virginia,Mixed-Humid
2337,51159,Richmond County,Virginia,Mixed-Humid
2338,51161,Roanoke County,Virginia,Mixed-Humid
2339,51163,Rockbridge,Virginia,Mixed-Humid
2340,51165,Rockingham,Virginia,Mixed-Humid
2341,51167,Russell,Virginia,Mixed-Humid
2342,51169,Scott,Virginia,Mixed-Humid
2343,5117,Prairie,Arkansas,Mixed-Humid
2344,51171,Shenandoah,Virginia,Mixed-Humid
2345,51173,Smyth,Virginia,Mixed-Humid
2346,51175,Southampton,Virginia,Mixed-Humid
2347,51177,Spotsylvania,Virginia,Mixed-Humid
2348,51179,Stafford,Virginia,Mixed-Humid
2349,51183,Sussex,Virginia,Mixed-Humid
2350,51185,Tazewell,Virginia,Mixed-Humid
2351,51187,Warren,Virginia,Mixed-Humid
2352,5119,Pulaski,Arkansas,Mixed-Humid
2353,51191,Washington,Virginia,Mixed-Humid
2354,51193,Westmoreland,Virginia,Mixed-Humid
2355,51195,Wise,Virginia,Mixed-Humid
2356,51197,Wythe,Virginia,Mixed-Humid
2357,51199,York,Virginia,Mixed-Humid
2358,5121,Randolph,Arkansas,Mixed-Humid
2359,5123,St. Francis,Arkansas,Mixed-Humid
2360,5125,Saline,Arkansas,Mixed-Humid
2361,5127,Scott,Arkansas,Mixed-Humid
2362,5129,Searcy,Arkansas,Mixed-Humid
2363,5131,Sebastian,Arkansas,Mixed-Humid
2364,5133,Sevier,Arkansas,Mixed-Humid
2365,5135,Sharp,Arkansas,Mixed-Humid
2366,5137,Stone,Arkansas,Mixed-Humid
2367,5139,Union,Arkansas,Hot-Humid
2368,5141,Van Buren,Arkansas,Mixed-Humid
2369,5143,Washington,Arkansas,Mixed-Humid
2370,5145,White,Arkansas,Mixed-Humid
2371,5149,Yell,Arkansas,Mixed-Humid
2372,51510,Alexandria,Virginia,Mixed-Humid
2373,51520,Bristol,Virginia,Mixed-Humid
2374,51530,Buena Vista,Virginia,Mixed-Humid
2375,51540,Charlottesville,Virginia,Mixed-Humid
2376,51550,Chesapeake,Virginia,Mixed-Humid
2377,51570,Colonial Heights,Virginia,Mixed-Humid
2378,51590,Danville,Virginia,Mixed-Humid
2379,51595,Emporia,Virginia,Mixed-Humid
2380,51620,Franklin City,Virginia,Mixed-Humid
2381,51630,Fredericksburg,Virginia,Mixed-Humid
2382,51640,Galax,Virginia,Mixed-Humid
2383,51650,Hampton,Virginia,Mixed-Humid
2384,51660,Harrisonburg,Virginia,Mixed-Humid
2385,51670,Hopewell,Virginia,Mixed-Humid
2386,51678,Lexington,Virginia,Mixed-Humid
2387,51680,Lynchburg,Virginia,Mixed-Humid
2388,51683,Manassas,Virginia,Mixed-Humid
2389,51685,Manassas Park,Virginia,Mixed-Humid
2390,51690,Martinsville,Virginia,Mixed-Humid
2391,51700,Newport News,Virginia,Mixed-Humid
2392,51710,Norfolk,Virginia,Mixed-Humid
2393,51730,Petersburg,Virginia,Mixed-Humid
2394,51740,Portsmouth,Virginia,Mixed-Humid
2395,51750,Radford,Virginia,Mixed-Humid
2396,51760,Richmond City,Virginia,Mixed-Humid
2397,51770,Roanoke City,Virginia,Mixed-Humid
2398,51775,Salem,Virginia,Mixed-Humid
2399,51790,Staunton,Virginia,Mixed-Humid
2400,51800,Suffolk,Virginia,Mixed-Humid
2401,51810,Virginia Beach,Virginia,Mixed-Humid
2402,51820,Waynesboro,Virginia,Mixed-Humid
2403,51840,Winchester,Virginia,Mixed-Humid
2404,53001,Adams,Washington,Cold/Very cold
2405,53003,Asotin,Washington,Cold/Very cold
2406,53005,Benton,Washington,Cold/Very cold
2407,53007,Chelan,Washington,Cold/Very cold
2408,53009,Clallam,Washington,Marine
2409,53011,Clark,Washington,Marine
2410,53015,Cowlitz,Washington,Marine
2411,53017,Douglas,Washington,Cold/Very cold
2412,53021,Franklin,Washington,Cold/Very cold
2413,53025,Grant,Washington,Cold/Very cold
2414,53027,Grays Harbor,Washington,Marine
2415,53029,Island,Washington,Marine
2416,53033,King,Washington,Marine
2417,53035,Kitsap,Washington,Marine
2418,53037,Kittitas,Washington,Cold/Very cold
2419,53039,Klickitat,Washington,Cold/Very cold
2420,53041,Lewis,Washington,Marine
2421,53045,Mason,Washington,Marine
2422,53047,Okanogan,Washington,Cold/Very cold
2423,53049,Pacific,Washington,Marine
2424,53051,Pend Oreille,Washington,Cold/Very cold
2425,53053,Pierce,Washington,Marine
2426,53057,Skagit,Washington,Marine
2427,53061,Snohomish,Washington,Marine
2428,53063,Spokane,Washington,Cold/Very cold
2429,53065,Stevens,Washington,Cold/Very cold
2430,53067,Thurston,Washington,Marine
2431,53071,Walla Walla,Washington,Cold/Very cold
2432,53073,Whatcom,Washington,Marine
2433,53075,Whitman,Washington,Cold/Very cold
2434,53077,Yakima,Washington,Cold/Very cold
2435,54001,Barbour,West Virginia,Cold/Very cold
2436,54003,Berkeley,West Virginia,Mixed-Humid
2437,54005,Boone,West Virginia,Mixed-Humid
2438,54009,Brooke,West Virginia,Cold/Very cold
2439,54011,Cabell,West Virginia,Mixed-Humid
2440,54019,Fayette,West Virginia,Cold/Very cold
2441,54021,Gilmer,West Virginia,Mixed-Humid
2442,54023,Grant,West Virginia,Cold/Very cold
2443,54025,Greenbrier,West Virginia,Cold/Very cold
2444,54027,Hampshire,West Virginia,Cold/Very cold
2445,54029,Hancock,West Virginia,Cold/Very cold
2446,54031,Hardy,West Virginia,Cold/Very cold
2447,54033,Harrison,West Virginia,Cold/Very cold
2448,54035,Jackson,West Virginia,Mixed-Humid
2449,54037,Jefferson,West Virginia,Mixed-Humid
2450,54039,Kanawha,West Virginia,Mixed-Humid
2451,54041,Lewis,West Virginia,Cold/Very cold
2452,54043,Lincoln,West Virginia,Mixed-Humid
2453,54045,Logan,West Virginia,Mixed-Humid
2454,54047,McDowell,West Virginia,Mixed-Humid
2455,54049,Marion,West Virginia,Cold/Very cold
2456,54051,Marshall,West Virginia,Cold/Very cold
2457,54053,Mason,West Virginia,Mixed-Humid
2458,54055,Mercer,West Virginia,Mixed-Humid
2459,54057,Mineral,West Virginia,Cold/Very cold
2460,54059,Mingo,West Virginia,Mixed-Humid
2461,54061,Monongalia,West Virginia,Cold/Very cold
2462,54063,Monroe,West Virginia,Mixed-Humid
2463,54065,Morgan,West Virginia,Mixed-Humid
2464,54067,Nicholas,West Virginia,Cold/Very cold
2465,54069,Ohio,West Virginia,Cold/Very cold
2466,54073,Pleasants,West Virginia,Mixed-Humid
2467,54077,Preston,West Virginia,Cold/Very cold
2468,54079,Putnam,West Virginia,Mixed-Humid
2469,54081,Raleigh,West Virginia,Cold/Very cold
2470,54083,Randolph,West Virginia,Cold/Very cold
2471,54089,Summers,West Virginia,Cold/Very cold
2472,54091,Taylor,West Virginia,Cold/Very cold
2473,54097,Upshur,West Virginia,Cold/Very cold
2474,54099,Wayne,West Virginia,Mixed-Humid
2475,54103,Wetzel,West Virginia,Cold/Very cold
2476,54107,Wood,West Virginia,Mixed-Humid
2477,54109,Wyoming,West Virginia,Mixed-Humid
2478,55001,Adams,Wisconsin,Cold/Very cold
2479,55003,Ashland,Wisconsin,Cold/Very cold
2480,55005,Barron,Wisconsin,Cold/Very cold
2481,55007,Bayfield,Wisconsin,Cold/Very cold
2482,55009,Brown,Wisconsin,Cold/Very cold
2483,55011,Buffalo,Wisconsin,Cold/Very cold
2484,55013,Burnett,Wisconsin,Cold/Very cold
2485,55015,Calumet,Wisconsin,Cold/Very cold
2486,55017,Chippewa,Wisconsin,Cold/Very cold
2487,55019,Clark,Wisconsin,Cold/Very cold
2488,55021,Columbia,Wisconsin,Cold/Very cold
2489,55023,Crawford,Wisconsin,Cold/Very cold
2490,55025,Dane,Wisconsin,Cold/Very cold
2491,55027,Dodge,Wisconsin,Cold/Very cold
2492,55029,Door,Wisconsin,Cold/Very cold
2493,55031,Douglas,Wisconsin,Cold/Very cold
2494,55033,Dunn,Wisconsin,Cold/Very cold
2495,55035,Eau Claire,Wisconsin,Cold/Very cold
2496,55037,Florence,Wisconsin,Cold/Very cold
2497,55039,Fond du Lac,Wisconsin,Cold/Very cold
2498,55041,Forest,Wisconsin,Cold/Very cold
2499,55043,Grant,Wisconsin,Cold/Very cold
2500,55045,Green,Wisconsin,Cold/Very cold
2501,55047,Green Lake,Wisconsin,Cold/Very cold
2502,55049,Iowa,Wisconsin,Cold/Very cold
2503,55051,Iron,Wisconsin,Cold/Very cold
2504,55053,Jackson,Wisconsin,Cold/Very cold
2505,55055,Jefferson,Wisconsin,Cold/Very cold
2506,55057,Juneau,Wisconsin,Cold/Very cold
2507,55059,Kenosha,Wisconsin,Cold/Very cold
2508,55061,Kewaunee,Wisconsin,Cold/Very cold
2509,55063,La Crosse,Wisconsin,Cold/Very cold
2510,55065,Lafayette,Wisconsin,Cold/Very cold
2511,55067,Langlade,Wisconsin,Cold/Very cold
2512,55069,Lincoln,Wisconsin,Cold/Very cold
2513,55071,Manitowoc,Wisconsin,Cold/Very cold
2514,55073,Marathon,Wisconsin,Cold/Very cold
2515,55075,Marinette,Wisconsin,Cold/Very cold
2516,55077,Marquette,Wisconsin,Cold/Very cold
2517,55078,Menominee,Wisconsin,Cold/Very cold
2518,55079,Milwaukee,Wisconsin,Cold/Very cold
2519,55081,Monroe,Wisconsin,Cold/Very cold
2520,55083,Oconto,Wisconsin,Cold/Very cold
2521,55085,Oneida,Wisconsin,Cold/Very cold
2522,55087,Outagamie,Wisconsin,Cold/Very cold
2523,55089,Ozaukee,Wisconsin,Cold/Very cold
2524,55091,Pepin,Wisconsin,Cold/Very cold
2525,55093,Pierce,Wisconsin,Cold/Very cold
2526,55095,Polk,Wisconsin,Cold/Very cold
2527,55097,Portage,Wisconsin,Cold/Very cold
2528,55099,Price,Wisconsin,Cold/Very cold
2529,55101,Racine,Wisconsin,Cold/Very cold
2530,55103,Richland,Wisconsin,Cold/Very cold
2531,55105,Rock,Wisconsin,Cold/Very cold
2532,55107,Rusk,Wisconsin,Cold/Very cold
2533,55109,St. Croix,Wisconsin,Cold/Very cold
2534,55111,Sauk,Wisconsin,Cold/Very cold
2535,55113,Sawyer,Wisconsin,Cold/Very cold
2536,55115,Shawano,Wisconsin,Cold/Very cold
2537,55117,Sheboygan,Wisconsin,Cold/Very cold
2538,55119,Taylor,Wisconsin,Cold/Very cold
2539,55121,Trempealeau,Wisconsin,Cold/Very cold
2540,55123,Vernon,Wisconsin,Cold/Very cold
2541,55125,Vilas,Wisconsin,Cold/Very cold
2542,55127,Walworth,Wisconsin,Cold/Very cold
2543,55129,Washburn,Wisconsin,Cold/Very cold
2544,55131,Washington,Wisconsin,Cold/Very cold
2545,55133,Waukesha,Wisconsin,Cold/Very cold
2546,55135,Waupaca,Wisconsin,Cold/Very cold
2547,55137,Waushara,Wisconsin,Cold/Very cold
2548,55139,Winnebago,Wisconsin,Cold/Very cold
2549,55141,Wood,Wisconsin,Cold/Very cold
2550,56001,Albany,Wyoming,Cold/Very cold
2551,56003,Big Horn,Wyoming,Cold/Very cold
2552,56005,Campbell,Wyoming,Cold/Very cold
2553,56007,Carbon,Wyoming,Cold/Very cold
2554,56009,Converse,Wyoming,Cold/Very cold
2555,56013,Fremont,Wyoming,Cold/Very cold
2556,56015,Goshen,Wyoming,Cold/Very cold
2557,56019,Johnson,Wyoming,Cold/Very cold
2558,56021,Laramie,Wyoming,Cold/Very cold
2559,56023,Lincoln,Wyoming,Cold/Very cold
2560,56025,Natrona,Wyoming,Cold/Very cold
2561,56029,Park,Wyoming,Cold/Very cold
2562,56031,Platte,Wyoming,Cold/Very cold
2563,56033,Sheridan,Wyoming,Cold/Very cold
2564,56035,Sublette,Wyoming,Cold/Very cold
2565,56037,Sweetwater,Wyoming,Cold/Very cold
2566,56039,Teton,Wyoming,Cold/Very cold
2567,56041,Uinta,Wyoming,Cold/Very cold
2568,56043,Washakie,Wyoming,Cold/Very cold
2569,56045,Weston,Wyoming,Cold/Very cold
2570,6001,Alameda,California,Marine
2571,6005,Amador,California,Hot-Dry/Mixed-Dry
2572,6007,Butte,California,Hot-Dry/Mixed-Dry
2573,6009,Calaveras,California,Hot-Dry/Mixed-Dry
2574,6011,Colusa,California,Hot-Dry/Mixed-Dry
2575,6013,Contra Costa,California,Hot-Dry/Mixed-Dry
2576,6015,Del Norte,California,Marine
2577,6017,El Dorado,California,Hot-Dry/Mixed-Dry
2578,6019,Fresno,California,Hot-Dry/Mixed-Dry
2579,6021,Glenn,California,Hot-Dry/Mixed-Dry
2580,6023,Humboldt,California,Marine
2581,6025,Imperial,California,Hot-Dry/Mixed-Dry
2582,6027,Inyo,California,Hot-Dry/Mixed-Dry
2583,6029,Kern,California,Hot-Dry/Mixed-Dry
2584,6031,Kings,California,Hot-Dry/Mixed-Dry
2585,6033,Lake,California,Hot-Dry/Mixed-Dry
2586,6037,Los Angeles,California,Hot-Dry/Mixed-Dry
2587,6039,Madera,California,Hot-Dry/Mixed-Dry
2588,6041,Marin,California,Marine
2589,6045,Mendocino,California,Marine
2590,6047,Merced,California,Hot-Dry/Mixed-Dry
2591,6051,Mono,California,Cold/Very cold
2592,6053,Monterey,California,Marine
2593,6055,Napa,California,Marine
2594,6057,Nevada,California,Cold/Very cold
2595,6059,Orange,California,Hot-Dry/Mixed-Dry
2596,6061,Placer,California,Hot-Dry/Mixed-Dry
2597,6063,Plumas,California,Cold/Very cold
2598,6065,Riverside,California,Hot-Dry/Mixed-Dry
2599,6067,Sacramento,California,Hot-Dry/Mixed-Dry
2600,6069,San Benito,California,Marine
2601,6071,San Bernardino,California,Hot-Dry/Mixed-Dry
2602,6073,San Diego,California,Hot-Dry/Mixed-Dry
2603,6075,San Francisco,California,Marine
2604,6077,San Joaquin,California,Hot-Dry/Mixed-Dry
2605,6079,San Luis Obispo,California,Marine
2606,6081,San Mateo,California,Marine
2607,6083,Santa Barbara,California,Marine
2608,6085,Santa Clara,California,Marine
2609,6087,Santa Cruz,California,Marine
2610,6089,Shasta,California,Hot-Dry/Mixed-Dry
2611,6093,Siskiyou,California,Cold/Very cold
2612,6095,Solano,California,Hot-Dry/Mixed-Dry
2613,6097,Sonoma,California,Marine
2614,6099,Stanislaus,California,Hot-Dry/Mixed-Dry
2615,6101,Sutter,California,Hot-Dry/Mixed-Dry
2616,6103,Tehama,California,Hot-Dry/Mixed-Dry
2617,6107,Tulare,California,Hot-Dry/Mixed-Dry
2618,6109,Tuolumne,California,Hot-Dry/Mixed-Dry
2619,6111,Ventura,California,Marine
2620,6113,Yolo,California,Hot-Dry/Mixed-Dry
2621,6115,Yuba,California,Hot-Dry/Mixed-Dry
2622,8001,Adams,Colorado,Cold/Very cold
2623,8003,Alamosa,Colorado,Cold/Very cold
2624,8005,Arapahoe,Colorado,Cold/Very cold
2625,8007,Archuleta,Colorado,Cold/Very cold
2626,8011,Bent,Colorado,Cold/Very cold
2627,8013,Boulder,Colorado,Cold/Very cold
2628,8014,Broomfield,Colorado,Cold/Very cold
2629,8015,Chaffee,Colorado,Cold/Very cold
2630,8025,Crowley,Colorado,Cold/Very cold
2631,8029,Delta,Colorado,Cold/Very cold
2632,8031,Denver,Colorado,Cold/Very cold
2633,8035,Douglas,Colorado,Cold/Very cold
2634,8037,Eagle,Colorado,Cold/Very cold
2635,8039,Elbert,Colorado,Cold/Very cold
2636,8041,El Paso,Colorado,Cold/Very cold
2637,8043,Fremont,Colorado,Cold/Very cold
2638,8045,Garfield,Colorado,Cold/Very cold
2639,8049,Grand,Colorado,Cold/Very cold
2640,8051,Gunnison,Colorado,Cold/Very cold
2641,8059,Jefferson,Colorado,Cold/Very cold
2642,8063,Kit Carson,Colorado,Cold/Very cold
2643,8065,Lake,Colorado,Cold/Very cold
2644,8067,La Plata,Colorado,Cold/Very cold
2645,8069,Larimer,Colorado,Cold/Very cold
2646,8071,Las Animas,Colorado,Hot-Dry/Mixed-Dry
2647,8073,Lincoln,Colorado,Cold/Very cold
2648,8075,Logan,Colorado,Cold/Very cold
2649,8077,Mesa,Colorado,Cold/Very cold
2650,8081,Moffat,Colorado,Cold/Very cold
2651,8083,Montezuma,Colorado,Cold/Very cold
2652,8085,Montrose,Colorado,Cold/Very cold
2653,8087,Morgan,Colorado,Cold/Very cold
2654,8089,Otero,Colorado,Hot-Dry/Mixed-Dry
2655,8097,Pitkin,Colorado,Cold/Very cold
2656,8099,Prowers,Colorado,Cold/Very cold
2657,8101,Pueblo,Colorado,Cold/Very cold
2658,8107,Routt,Colorado,Cold/Very cold
2659,8113,San Miguel,Colorado,Cold/Very cold
2660,8117,Summit,Colorado,Cold/Very cold
2661,8119,Teller,Colorado,Cold/Very cold
2662,8123,Weld,Colorado,Cold/Very cold
2663,8125,Yuma,Colorado,Cold/Very cold
2664,9001,Fairfield,Connecticut,Cold/Very cold
2665,9003,Hartford,Connecticut,Cold/Very cold
2666,9005,Litchfield,Connecticut,Cold/Very cold
2667,9007,Middlesex,Connecticut,Cold/Very cold
2668,9009,New Haven,Connecticut,Cold/Very cold
2669,9011,New London,Connecticut,Cold/Very cold
2670,9013,Tolland,Connecticut,Cold/Very cold
2671,9015,Windham,Connecticut,Cold/Very cold
