"","fipscode","county","obesity_rate","smoke_rate"
"2351",42133,"York County",0.317,0.162311949
"2352",44000,"Rhode Island",0.281,0.149498909
"2353",44001,"Bristol County",0.232,0.124372753
"2354",44003,"Kent County",0.298,0.144875495
"2355",44005,"Newport County",0.253,0.127806659
"2356",44007,"Providence County",0.291,0.144609534
"2357",44009,"Washington County",0.243,0.123183969
"2358",45000,"South Carolina",0.329,0.187883929
"2359",45001,"Abbeville County",0.367,0.17323519
"2360",45003,"Aiken County",0.358,0.149159068
"2361",45005,"Allendale County",0.399,0.22220363
"2362",45007,"Anderson County",0.341,0.175469985
"2363",45009,"Bamberg County",0.372,0.178340138
"2364",45011,"Barnwell County",0.389,0.197137593
"2365",45013,"Beaufort County",0.235,0.128188304
"2366",45015,"Berkeley County",0.35,0.157517345
"2367",45017,"Calhoun County",0.386,0.16376316
"2368",45019,"Charleston County",0.267,0.158181347
"2369",45021,"Cherokee County",0.426,0.202063099
"2370",45023,"Chester County",0.356,0.198426596
"2371",45025,"Chesterfield County",0.377,0.203106026
"2372",45027,"Clarendon County",0.403,0.190575202
"2373",45029,"Colleton County",0.423,0.205597034
"2374",45031,"Darlington County",0.374,0.18676525
"2375",45033,"Dillon County",0.416,0.218728372
"2376",45035,"Dorchester County",0.315,0.17119669
"2377",45037,"Edgefield County",0.383,0.166554415
"2378",45039,"Fairfield County",0.424,0.193612433
"2379",45041,"Florence County",0.382,0.180439633
"2380",45043,"Georgetown County",0.34,0.163536712
"2381",45045,"Greenville County",0.285,0.148016997
"2382",45047,"Greenwood County",0.363,0.187334828
"2383",45049,"Hampton County",0.423,0.201951392
"2384",45051,"Horry County",0.306,0.173952724
"2385",45053,"Jasper County",0.374,0.205403179
"2386",45055,"Kershaw County",0.388,0.159112902
"2387",45057,"Lancaster County",0.315,0.157609621
"2388",45059,"Laurens County",0.361,0.196039848
"2389",45061,"Lee County",0.397,0.213188298
"2390",45063,"Lexington County",0.321,0.163042054
"2391",45065,"McCormick County",0.342,0.167716293
"2392",45067,"Marion County",0.436,0.200399297
"2393",45069,"Marlboro County",0.386,0.213794651
"2394",45071,"Newberry County",0.357,0.183484374
"2395",45073,"Oconee County",0.315,0.173798112
"2396",45075,"Orangeburg County",0.411,0.172303447
"2397",45077,"Pickens County",0.321,0.166195709
"2398",45079,"Richland County",0.327,0.159110915
"2399",45081,"Saluda County",0.381,0.189883622
"2400",45083,"Spartanburg County",0.323,0.170194958
"2401",45085,"Sumter County",0.382,0.180153232
"2402",45087,"Union County",0.386,0.185837618
"2403",45089,"Williamsburg County",0.42,0.193846392
"2404",45091,"York County",0.323,0.154837032
"2405",46000,"South Dakota",0.318,0.192789125
"2406",46003,"Aurora County",0.368,0.123515496
"2407",46005,"Beadle County",0.357,0.156174013
"2408",46007,"Bennett County",0.418,0.266410827
"2409",46009,"Bon Homme County",0.397,0.153156053
"2410",46011,"Brookings County",0.284,0.134972881
"2411",46013,"Brown County",0.315,0.144672678
"2412",46015,"Brule County",0.292,0.159599764
"2413",46017,"Buffalo County",0.48,0.360134896
"2414",46019,"Butte County",0.32,0.159143703
"2415",46021,"Campbell County",0.311,0.120134776
"2416",46023,"Charles Mix County",0.424,0.202987091
"2417",46025,"Clark County",0.314,0.139926812
"2418",46027,"Clay County",0.303,0.156646066
"2419",46029,"Codington County",0.322,0.163911411
"2420",46031,"Corson County",0.394,0.321350848
"2421",46033,"Custer County",0.309,0.138547176
"2422",46035,"Davison County",0.273,0.151078426
"2423",46037,"Day County",0.36,0.152688887
"2424",46039,"Deuel County",0.363,0.130184993
"2425",46041,"Dewey County",0.393,0.307172332
"2426",46043,"Douglas County",0.291,0.126571169
"2427",46045,"Edmunds County",0.311,0.133806285
"2428",46047,"Fall River County",0.327,0.155108402
"2429",46049,"Faulk County",0.365,0.134195916
"2430",46051,"Grant County",0.271,0.13320887
"2431",46053,"Gregory County",0.298,0.156007771
"2432",46055,"Haakon County",0.259,0.150153099
"2433",46057,"Hamlin County",0.288,0.127163447
"2434",46059,"Hand County",0.311,0.126584013
"2435",46061,"Hanson County",0.278,0.136906313
"2436",46063,"Harding County",0.398,0.145748001
"2437",46065,"Hughes County",0.325,0.152320986
"2438",46067,"Hutchinson County",0.329,0.132806062
"2439",46069,"Hyde County",0.254,0.141561936
"2440",46071,"Jackson County",0.352,0.278726733
"2441",46073,"Jerauld County",0.225,0.121984109
"2442",46075,"Jones County",0.27,0.136061099
"2443",46077,"Kingsbury County",0.303,0.128707831
"2444",46079,"Lake County",0.315,0.142198717
"2445",46081,"Lawrence County",0.264,0.151708368
"2446",46083,"Lincoln County",0.303,0.132071538
"2447",46085,"Lyman County",0.376,0.210964119
"2448",46087,"McCook County",0.363,0.135648021
"2449",46089,"McPherson County",0.308,0.142775474
"2450",46091,"Marshall County",0.303,0.142838578
"2451",46093,"Meade County",0.292,0.159585325
"2452",46095,"Mellette County",0.358,0.286614052
"2453",46097,"Miner County",0.239,0.135660958
"2454",46099,"Minnehaha County",0.323,0.154456692
"2455",46101,"Moody County",0.365,0.166404065
"2456",46102,"Oglala Lakota County",0.395,0.378222413
"2457",46103,"Pennington County",0.285,0.162428805
"2458",46105,"Perkins County",0.298,0.143171425
"2459",46107,"Potter County",0.277,0.119291913
"2460",46109,"Roberts County",0.366,0.209338875
"2461",46111,"Sanborn County",0.394,0.141799393
"2462",46115,"Spink County",0.404,0.142626823
"2463",46117,"Stanley County",0.28,0.131005242
"2464",46119,"Sully County",0.278,0.127123742
"2465",46121,"Todd County",0.387,0.41491309
"2466",46123,"Tripp County",0.356,0.173358889
"2467",46125,"Turner County",0.378,0.137939336
"2468",46127,"Union County",0.303,0.130725295
"2469",46129,"Walworth County",0.316,0.150027619
"2470",46135,"Yankton County",0.376,0.147666018
"2471",46137,"Ziebach County",0.516,0.320211748
"2472",47000,"Tennessee",0.332,0.226390765
"2473",47001,"Anderson County",0.329,0.209250177
"2474",47003,"Bedford County",0.336,0.226925341
"2475",47005,"Benton County",0.346,0.236587399
"2476",47007,"Bledsoe County",0.327,0.246613969
"2477",47009,"Blount County",0.329,0.213223022
"2478",47011,"Bradley County",0.378,0.217782139
"2479",47013,"Campbell County",0.327,0.23899862
"2480",47015,"Cannon County",0.369,0.222075877
"2481",47017,"Carroll County",0.301,0.22895309
"2482",47019,"Carter County",0.377,0.247669119
"2483",47021,"Cheatham County",0.32,0.202859572
"2484",47023,"Chester County",0.311,0.216502431
"2485",47025,"Claiborne County",0.26,0.226609875
"2486",47027,"Clay County",0.307,0.254211821
"2487",47029,"Cocke County",0.365,0.240685781
"2488",47031,"Coffee County",0.32,0.223555471
"2489",47033,"Crockett County",0.401,0.22884324
"2490",47035,"Cumberland County",0.343,0.199462577
"2491",47037,"Davidson County",0.297,0.181068995
"2492",47039,"Decatur County",0.319,0.226980111
"2493",47041,"DeKalb County",0.301,0.226921906
"2494",47043,"Dickson County",0.267,0.213003291
"2495",47045,"Dyer County",0.403,0.229535451
"2496",47047,"Fayette County",0.351,0.203005327
"2497",47049,"Fentress County",0.269,0.252196341
"2498",47051,"Franklin County",0.359,0.219856589
"2499",47053,"Gibson County",0.403,0.224051847
"2500",47055,"Giles County",0.348,0.215038761
"2501",47057,"Grainger County",0.326,0.228789293
"2502",47059,"Greene County",0.382,0.218113802
"2503",47061,"Grundy County",0.338,0.247275387
"2504",47063,"Hamblen County",0.344,0.222518042
"2505",47065,"Hamilton County",0.294,0.19163373
"2506",47067,"Hancock County",0.328,0.252462348
"2507",47069,"Hardeman County",0.371,0.258891904
"2508",47071,"Hardin County",0.324,0.230526857
"2509",47073,"Hawkins County",0.322,0.234019693
"2510",47075,"Haywood County",0.466,0.241694203
"2511",47077,"Henderson County",0.329,0.243732199
"2512",47079,"Henry County",0.336,0.228739369
"2513",47081,"Hickman County",0.321,0.23180795
"2514",47083,"Houston County",0.272,0.22445692
"2515",47085,"Humphreys County",0.352,0.205498808
"2516",47087,"Jackson County",0.338,0.238365075
"2517",47089,"Jefferson County",0.367,0.204805037
"2518",47091,"Johnson County",0.275,0.232513352
"2519",47093,"Knox County",0.307,0.197136562
"2520",47095,"Lake County",0.374,0.280789587
"2521",47097,"Lauderdale County",0.446,0.254614331
"2522",47099,"Lawrence County",0.333,0.225808377
"2523",47101,"Lewis County",0.417,0.225642097
"2524",47103,"Lincoln County",0.367,0.217469235
"2525",47105,"Loudon County",0.29,0.185811144
"2526",47107,"McMinn County",0.337,0.237658359
"2527",47109,"McNairy County",0.303,0.25216174
"2528",47111,"Macon County",0.346,0.235219218
"2529",47113,"Madison County",0.387,0.224549036
"2530",47115,"Marion County",0.305,0.211374159
"2531",47117,"Marshall County",0.379,0.219446358
"2532",47119,"Maury County",0.325,0.209946911
"2533",47121,"Meigs County",0.354,0.2199892
"2534",47123,"Monroe County",0.327,0.225537845
"2535",47125,"Montgomery County",0.343,0.224780123
"2536",47127,"Moore County",0.249,0.187216352
"2537",47129,"Morgan County",0.361,0.248036788
"2538",47131,"Obion County",0.379,0.241303461
"2539",47133,"Overton County",0.387,0.227197748
"2540",47135,"Perry County",0.289,0.243081118
"2541",47137,"Pickett County",0.312,0.207888969
"2542",47139,"Polk County",0.344,0.218634833
"2543",47141,"Putnam County",0.283,0.236977942
"2544",47143,"Rhea County",0.378,0.2341253
"2545",47145,"Roane County",0.341,0.199553904
"2546",47147,"Robertson County",0.341,0.198064669
"2547",47149,"Rutherford County",0.359,0.188631904
"2548",47151,"Scott County",0.421,0.258204368
"2549",47153,"Sequatchie County",0.379,0.214958116
"2550",47155,"Sevier County",0.443,0.214798024
"2551",47157,"Shelby County",0.355,0.200969679
"2552",47159,"Smith County",0.3,0.221543977
"2553",47161,"Stewart County",0.269,0.207036622
"2554",47163,"Sullivan County",0.34,0.220996876
"2555",47165,"Sumner County",0.311,0.181367004
"2556",47167,"Tipton County",0.324,0.212371033
"2557",47169,"Trousdale County",0.224,0.230708427
"2558",47171,"Unicoi County",0.33,0.218886102
"2559",47173,"Union County",0.339,0.251500355
"2560",47175,"Van Buren County",0.316,0.223716146
"2561",47177,"Warren County",0.381,0.241391893
"2562",47179,"Washington County",0.31,0.204461767
"2563",47181,"Wayne County",0.347,0.246679451
"2564",47183,"Weakley County",0.386,0.221573614
"2565",47185,"White County",0.314,0.234351912
"2566",47187,"Williamson County",0.216,0.152562019
"2567",47189,"Wilson County",0.372,0.181806682
"2568",48000,"Texas",0.301,0.157096029
"2569",48001,"Anderson County",0.365,0.173863208
"2570",48003,"Andrews County",0.349,0.134363002
"2571",48005,"Angelina County",0.407,0.158569658
"2572",48007,"Aransas County",0.405,0.141574523
"2573",48009,"Archer County",0.268,0.14062607
"2574",48011,"Armstrong County",0.293,0.117495503
"2575",48013,"Atascosa County",0.367,0.143944699
"2576",48015,"Austin County",0.315,0.135605543
"2577",48017,"Bailey County",0.313,0.162536884
"2578",48019,"Bandera County",0.299,0.136633154
"2579",48021,"Bastrop County",0.384,0.156332131
"2580",48023,"Baylor County",0.266,0.142415964
"2581",48025,"Bee County",0.307,0.157652486
"2582",48027,"Bell County",0.348,0.151794148
"2583",48029,"Bexar County",0.286,0.148992976
"2584",48031,"Blanco County",0.294,0.133943886
"2585",48033,"Borden County",0.271,0.106430922
"2586",48035,"Bosque County",0.318,0.142690716
"2587",48037,"Bowie County",0.473,0.171461187
"2588",48039,"Brazoria County",0.282,0.134069567
"2589",48041,"Brazos County",0.291,0.141527281
"2590",48043,"Brewster County",0.259,0.144412234
"2591",48045,"Briscoe County",0.26,0.143337487
"2592",48047,"Brooks County",0.369,0.182030023
"2593",48049,"Brown County",0.386,0.151566604
"2594",48051,"Burleson County",0.384,0.14072573
"2595",48053,"Burnet County",0.313,0.133820405
"2596",48055,"Caldwell County",0.391,0.154370545
"2597",48057,"Calhoun County",0.307,0.140016744
"2598",48059,"Callahan County",0.348,0.154521113
"2599",48061,"Cameron County",0.308,0.131814446
"2600",48063,"Camp County",0.279,0.160515396
"2601",48065,"Carson County",0.276,0.125564519
"2602",48067,"Cass County",0.373,0.154873234
"2603",48069,"Castro County",0.273,0.140930961
"2604",48071,"Chambers County",0.28,0.149966084
"2605",48073,"Cherokee County",0.428,0.162079341
"2606",48075,"Childress County",0.243,0.159813987
"2607",48077,"Clay County",0.318,0.148941154
"2608",48079,"Cochran County",0.252,0.17985338
"2609",48081,"Coke County",0.288,0.142824706
"2610",48083,"Coleman County",0.251,0.157374124
"2611",48085,"Collin County",0.279,0.115026143
"2612",48087,"Collingsworth County",0.291,0.148866803
"2613",48089,"Colorado County",0.268,0.133875902
"2614",48091,"Comal County",0.303,0.125582355
"2615",48093,"Comanche County",0.264,0.145227634
"2616",48095,"Concho County",0.28,0.129650064
"2617",48097,"Cooke County",0.241,0.145559134
"2618",48099,"Coryell County",0.422,0.162161013
"2619",48101,"Cottle County",0.216,0.157592021
"2620",48103,"Crane County",0.254,0.13096423
"2621",48105,"Crockett County",0.271,0.129319402
"2622",48107,"Crosby County",0.286,0.155682498
"2623",48109,"Culberson County",0.35,0.185426068
"2624",48111,"Dallam County",0.358,0.157843351
"2625",48113,"Dallas County",0.3,0.148937466
"2626",48115,"Dawson County",0.292,0.161645503
"2627",48117,"Deaf Smith County",0.267,0.146672776
"2628",48119,"Delta County",0.337,0.161678689
"2629",48121,"Denton County",0.252,0.130696503
"2630",48123,"DeWitt County",0.266,0.152614315
"2631",48125,"Dickens County",0.237,0.153985317
"2632",48127,"Dimmit County",0.325,0.170684645
"2633",48129,"Donley County",0.284,0.139431925
"2634",48131,"Duval County",0.259,0.15741371
"2635",48133,"Eastland County",0.346,0.15130464
"2636",48135,"Ector County",0.323,0.142258317
"2637",48137,"Edwards County",0.271,0.125226891
"2638",48139,"Ellis County",0.38,0.131387324
"2639",48141,"El Paso County",0.286,0.138360559
"2640",48143,"Erath County",0.258,0.156363476
"2641",48145,"Falls County",0.396,0.176215464
"2642",48147,"Fannin County",0.302,0.155829239
"2643",48149,"Fayette County",0.219,0.130180468
"2644",48151,"Fisher County",0.233,0.134463346
"2645",48153,"Floyd County",0.346,0.151057426
"2646",48155,"Foard County",0.284,0.125890984
"2647",48157,"Fort Bend County",0.291,0.117283557
"2648",48159,"Franklin County",0.369,0.142620969
"2649",48161,"Freestone County",0.349,0.162259483
"2650",48163,"Frio County",0.245,0.157926291
"2651",48165,"Gaines County",0.34,0.149091576
"2652",48167,"Galveston County",0.337,0.187310288
"2653",48169,"Garza County",0.226,0.143251709
"2654",48171,"Gillespie County",0.289,0.124464282
"2655",48173,"Glasscock County",0.239,0.150738284
"2656",48175,"Goliad County",0.28,0.142733271
"2657",48177,"Gonzales County",0.305,0.157753225
"2658",48179,"Gray County",0.338,0.157359518
"2659",48181,"Grayson County",0.304,0.14841122
"2660",48183,"Gregg County",0.303,0.161096105
"2661",48185,"Grimes County",0.369,0.165893245
"2662",48187,"Guadalupe County",0.338,0.134306848
"2663",48189,"Hale County",0.324,0.156920369
"2664",48191,"Hall County",0.261,0.18762493
"2665",48193,"Hamilton County",0.251,0.144939036
"2666",48195,"Hansford County",0.25,0.163352761
"2667",48197,"Hardeman County",0.324,0.149894364
"2668",48199,"Hardin County",0.373,0.141166193
"2669",48201,"Harris County",0.277,0.138521217
"2670",48203,"Harrison County",0.442,0.155512299
"2671",48205,"Hartley County",0.299,0.131340242
"2672",48207,"Haskell County",0.267,0.157051601
"2673",48209,"Hays County",0.3,0.141471849
"2674",48211,"Hemphill County",0.318,0.138980458
"2675",48213,"Henderson County",0.366,0.159909331
"2676",48215,"Hidalgo County",0.344,0.145613171
"2677",48217,"Hill County",0.324,0.147777091
"2678",48219,"Hockley County",0.286,0.146720734
"2679",48221,"Hood County",0.289,0.129686804
"2680",48223,"Hopkins County",0.309,0.165432507
"2681",48225,"Houston County",0.247,0.178211014
"2682",48227,"Howard County",0.396,0.155106381
"2683",48229,"Hudspeth County",0.342,0.186963418
"2684",48231,"Hunt County",0.33,0.158174968
"2685",48233,"Hutchinson County",0.307,0.154683289
"2686",48235,"Irion County",0.252,0.125893109
"2687",48237,"Jack County",0.328,0.15488605
"2688",48239,"Jackson County",0.334,0.138830576
"2689",48241,"Jasper County",0.413,0.162623719
"2690",48243,"Jeff Davis County",0.266,0.139071251
"2691",48245,"Jefferson County",0.35,0.165670766
"2692",48247,"Jim Hogg County",0.245,0.148809956
"2693",48249,"Jim Wells County",0.322,0.152036022
"2694",48251,"Johnson County",0.389,0.145074442
"2695",48253,"Jones County",0.379,0.160754744
"2696",48255,"Karnes County",0.286,0.155136441
"2697",48257,"Kaufman County",0.358,0.148785339
"2698",48259,"Kendall County",0.234,0.119607168
"2699",48261,"Kenedy County",0.237,0.160713253
"2700",48263,"Kent County",0.26,0.130498284
"2701",48265,"Kerr County",0.244,0.13206663
"2702",48267,"Kimble County",0.306,0.139922741
"2703",48269,"King County",0.227,0.143223246
"2704",48271,"Kinney County",0.271,0.136313693
"2705",48273,"Kleberg County",0.34,0.15040413
"2706",48275,"Knox County",0.248,0.145968677
"2707",48277,"Lamar County",0.343,0.179734809
"2708",48279,"Lamb County",0.264,0.163160454
"2709",48281,"Lampasas County",0.3,0.142805027
"2710",48283,"La Salle County",0.295,0.144954456
"2711",48285,"Lavaca County",0.355,0.128038127
"2712",48287,"Lee County",0.411,0.14878234
"2713",48289,"Leon County",0.338,0.156920287
"2714",48291,"Liberty County",0.338,0.166861723
"2715",48293,"Limestone County",0.295,0.169503453
"2716",48295,"Lipscomb County",0.281,0.139193227
"2717",48297,"Live Oak County",0.287,0.145217772
"2718",48299,"Llano County",0.265,0.130239167
"2719",48301,"Loving County",0.289,0.143434196
"2720",48303,"Lubbock County",0.347,0.146182533
"2721",48305,"Lynn County",0.285,0.156597918
"2722",48307,"McCulloch County",0.35,0.144333647
"2723",48309,"McLennan County",0.328,0.157446201
"2724",48311,"McMullen County",0.264,0.122793155
"2725",48313,"Madison County",0.27,0.16197061
"2726",48315,"Marion County",0.402,0.16990877
"2727",48317,"Martin County",0.358,0.135393455
"2728",48319,"Mason County",0.259,0.122708233
"2729",48321,"Matagorda County",0.377,0.161149072
"2730",48323,"Maverick County",0.383,0.166115781
"2731",48325,"Medina County",0.338,0.132020876
"2732",48327,"Menard County",0.335,0.118692843
"2733",48329,"Midland County",0.345,0.125040529
"2734",48331,"Milam County",0.354,0.152923398
"2735",48333,"Mills County",0.297,0.135431559
"2736",48335,"Mitchell County",0.308,0.135532275
"2737",48337,"Montague County",0.306,0.151916522
"2738",48339,"Montgomery County",0.261,0.146107484
"2739",48341,"Moore County",0.276,0.148125473
"2740",48343,"Morris County",0.384,0.15090975
"2741",48345,"Motley County",0.283,0.141322789
"2742",48347,"Nacogdoches County",0.356,0.170320113
"2743",48349,"Navarro County",0.304,0.16328523
"2744",48351,"Newton County",0.364,0.15319756
"2745",48353,"Nolan County",0.359,0.148870253
"2746",48355,"Nueces County",0.327,0.143966795
"2747",48357,"Ochiltree County",0.244,0.146246514
"2748",48359,"Oldham County",0.232,0.148694137
"2749",48361,"Orange County",0.408,0.164194165
"2750",48363,"Palo Pinto County",0.321,0.159663053
"2751",48365,"Panola County",0.372,0.1584351
"2752",48367,"Parker County",0.349,0.138615334
"2753",48369,"Parmer County",0.402,0.147696855
"2754",48371,"Pecos County",0.462,0.138405464
"2755",48373,"Polk County",0.437,0.163890508
"2756",48375,"Potter County",0.368,0.175858837
"2757",48377,"Presidio County",0.295,0.16357509
"2758",48379,"Rains County",0.308,0.143031978
"2759",48381,"Randall County",0.272,0.132711095
"2760",48383,"Reagan County",0.283,0.149990108
"2761",48385,"Real County",0.256,0.148426457
"2762",48387,"Red River County",0.394,0.169708712
"2763",48389,"Reeves County",0.283,0.14629754
"2764",48391,"Refugio County",0.217,0.139563689
"2765",48393,"Roberts County",0.232,0.125881056
"2766",48395,"Robertson County",0.366,0.147217845
"2767",48397,"Rockwall County",0.249,0.127679173
"2768",48399,"Runnels County",0.29,0.150160946
"2769",48401,"Rusk County",0.388,0.16745604
"2770",48403,"Sabine County",0.324,0.160018673
"2771",48405,"San Augustine County",0.397,0.16721798
"2772",48407,"San Jacinto County",0.3,0.165284653
"2773",48409,"San Patricio County",0.403,0.151414193
"2774",48411,"San Saba County",0.254,0.157911624
"2775",48413,"Schleicher County",0.236,0.119952391
"2776",48415,"Scurry County",0.296,0.146501008
"2777",48417,"Shackelford County",0.281,0.143982599
"2778",48419,"Shelby County",0.265,0.174390869
"2779",48421,"Sherman County",0.277,0.134259078
"2780",48423,"Smith County",0.344,0.158716419
"2781",48425,"Somervell County",0.291,0.153927752
"2782",48427,"Starr County",0.384,0.188300821
"2783",48429,"Stephens County",0.307,0.161436523
"2784",48431,"Sterling County",0.249,0.152596525
"2785",48433,"Stonewall County",0.269,0.134680195
"2786",48435,"Sutton County",0.326,0.115730988
"2787",48437,"Swisher County",0.242,0.167929808
"2788",48439,"Tarrant County",0.295,0.140489997
"2789",48441,"Taylor County",0.32,0.152777548
"2790",48443,"Terrell County",0.259,0.146449916
"2791",48445,"Terry County",0.344,0.157788729
"2792",48447,"Throckmorton County",0.255,0.137373916
"2793",48449,"Titus County",0.31,0.161973782
"2794",48451,"Tom Green County",0.291,0.141444359
"2795",48453,"Travis County",0.218,0.124814956
"2796",48455,"Trinity County",0.396,0.166320642
"2797",48457,"Tyler County",0.332,0.151011684
"2798",48459,"Upshur County",0.308,0.151908524
"2799",48461,"Upton County",0.24,0.144048183
"2800",48463,"Uvalde County",0.314,0.150154636
"2801",48465,"Val Verde County",0.252,0.157735777
"2802",48467,"Van Zandt County",0.26,0.143513329
"2803",48469,"Victoria County",0.364,0.14511708
"2804",48471,"Walker County",0.359,0.172411001
"2805",48473,"Waller County",0.361,0.162777004
"2806",48475,"Ward County",0.422,0.140680256
"2807",48477,"Washington County",0.296,0.145419046
"2808",48479,"Webb County",0.378,0.184260316
"2809",48481,"Wharton County",0.367,0.154457204
"2810",48483,"Wheeler County",0.259,0.153309997
"2811",48485,"Wichita County",0.352,0.177253341
"2812",48487,"Wilbarger County",0.341,0.161606304
"2813",48489,"Willacy County",0.403,0.189723769
"2814",48491,"Williamson County",0.3,0.125652498
"2815",48493,"Wilson County",0.335,0.131702957
"2816",48495,"Winkler County",0.374,0.151360053
"2817",48497,"Wise County",0.333,0.146102134
"2818",48499,"Wood County",0.28,0.13611788
"2819",48501,"Yoakum County",0.33,0.138302637
"2820",48503,"Young County",0.343,0.159435581
"2821",48505,"Zapata County",0.312,0.172754877
"2822",48507,"Zavala County",0.242,0.198712836
"2823",49000,"Utah",0.259,0.088801067
"2824",49001,"Beaver County",0.246,0.107027269
"2825",49003,"Box Elder County",0.32,0.096577185
"2826",49005,"Cache County",0.256,0.086107851
"2827",49007,"Carbon County",0.273,0.121877925
"2828",49009,"Daggett County",0.278,0.073715137
"2829",49011,"Davis County",0.263,0.088437251
"2830",49013,"Duchesne County",0.296,0.113474148
"2831",49015,"Emery County",0.31,0.11552695
"2832",49017,"Garfield County",0.241,0.103205466
"2833",49019,"Grand County",0.236,0.111109192
"2834",49021,"Iron County",0.258,0.114258166
"2835",49023,"Juab County",0.29,0.10299851
"2836",49025,"Kane County",0.228,0.091450366
"2837",49027,"Millard County",0.315,0.092876297
"2838",49029,"Morgan County",0.191,0.083386157
"2839",49031,"Piute County",0.261,0.093156763
"2840",49033,"Rich County",0.261,0.10176212
"2841",49035,"Salt Lake County",0.245,0.095543752
"2842",49037,"San Juan County",0.352,0.156970654
"2843",49039,"Sanpete County",0.304,0.110519976
"2844",49041,"Sevier County",0.294,0.100655891
"2845",49043,"Summit County",0.146,0.085864459
"2846",49045,"Tooele County",0.341,0.104495808
"2847",49047,"Uintah County",0.352,0.128179246
"2848",49049,"Utah County",0.25,0.059087195
"2849",49051,"Wasatch County",0.236,0.083500883
"2850",49053,"Washington County",0.236,0.088506644
"2851",49055,"Wayne County",0.218,0.094286944
"2852",49057,"Weber County",0.312,0.10982049
"2853",50000,"Vermont",0.263,0.158138409
"2854",50001,"Addison County",0.255,0.130302165
"2855",50003,"Bennington County",0.296,0.14716926
"2856",50005,"Caledonia County",0.318,0.154582652
"2857",50007,"Chittenden County",0.211,0.114541137
"2858",50009,"Essex County",0.286,0.159128217
"2859",50011,"Franklin County",0.343,0.172898655
"2860",50013,"Grand Isle County",0.304,0.131911916
"2861",50015,"Lamoille County",0.238,0.148056658
"2862",50017,"Orange County",0.283,0.142188035
"2863",50019,"Orleans County",0.304,0.167484397
"2864",50021,"Rutland County",0.314,0.145800136
"2865",50023,"Washington County",0.227,0.149031888
"2866",50025,"Windham County",0.242,0.149062248
"2867",50027,"Windsor County",0.276,0.133960182
"2868",51000,"Virginia",0.298,0.163771831
"2869",51001,"Accomack County",0.363,0.183169293
"2870",51003,"Albemarle County",0.208,0.138182361
"2871",51005,"Alleghany County",0.357,0.169146774
"2872",51007,"Amelia County",0.413,0.17359525
"2873",51009,"Amherst County",0.352,0.169078278
"2874",51011,"Appomattox County",0.474,0.171346197
"2875",51013,"Arlington County",0.196,0.123293564
"2876",51015,"Augusta County",0.335,0.158339122
"2877",51017,"Bath County",0.252,0.170984745
"2878",51019,"Bedford County",0.342,0.14507095
"2879",51021,"Bland County",0.28,0.154475826
"2880",51023,"Botetourt County",0.254,0.140675436
"2881",51025,"Brunswick County",0.422,0.200549896
"2882",51027,"Buchanan County",0.336,0.204010637
"2883",51029,"Buckingham County",0.399,0.189262082
"2884",51031,"Campbell County",0.356,0.18655705
"2885",51033,"Caroline County",0.412,0.170158076
"2886",51035,"Carroll County",0.319,0.175105672
"2887",51036,"Charles City County",0.342,0.171836978
"2888",51037,"Charlotte County",0.4,0.193077453
"2889",51041,"Chesterfield County",0.321,0.150843435
"2890",51043,"Clarke County",0.263,0.152625945
"2891",51045,"Craig County",0.279,0.149902284
"2892",51047,"Culpeper County",0.297,0.160580226
"2893",51049,"Cumberland County",0.386,0.185551455
"2894",51051,"Dickenson County",0.368,0.20793022
"2895",51053,"Dinwiddie County",0.388,0.17540486
"2896",51057,"Essex County",0.4,0.16927322
"2897",51059,"Fairfax County",0.217,0.093661599
"2898",51061,"Fauquier County",0.286,0.139201923
"2899",51063,"Floyd County",0.298,0.166039627
"2900",51065,"Fluvanna County",0.304,0.140433646
"2901",51067,"Franklin County",0.356,0.161041821
"2902",51069,"Frederick County",0.311,0.141797733
"2903",51071,"Giles County",0.341,0.157479684
"2904",51073,"Gloucester County",0.309,0.161353817
"2905",51075,"Goochland County",0.27,0.133418101
"2906",51077,"Grayson County",0.331,0.194386222
"2907",51079,"Greene County",0.284,0.172261023
"2908",51081,"Greensville County",0.362,0.222202843
"2909",51083,"Halifax County",0.385,0.18800049
"2910",51085,"Hanover County",0.308,0.130102671
"2911",51087,"Henrico County",0.32,0.151650878
"2912",51089,"Henry County",0.342,0.19183738
"2913",51091,"Highland County",0.265,0.146402773
"2914",51093,"Isle of Wight County",0.377,0.152080716
"2915",51095,"James City County",0.271,0.124559483
"2916",51097,"King and Queen County",0.523,0.179843448
"2917",51099,"King George County",0.302,0.155458917
"2918",51101,"King William County",0.28,0.165225733
"2919",51103,"Lancaster County",0.313,0.141514574
"2920",51105,"Lee County",0.372,0.219309377
"2921",51107,"Loudoun County",0.223,0.10980386
"2922",51109,"Louisa County",0.304,0.163581967
"2923",51111,"Lunenburg County",0.4,0.201636356
"2924",51113,"Madison County",0.378,0.164148681
"2925",51115,"Mathews County",0.32,0.143573695
"2926",51117,"Mecklenburg County",0.391,0.17546601
"2927",51119,"Middlesex County",0.303,0.151365461
"2928",51121,"Montgomery County",0.265,0.168873363
"2929",51125,"Nelson County",0.284,0.164976599
"2930",51127,"New Kent County",0.329,0.143886208
"2931",51131,"Northampton County",0.36,0.176761308
"2932",51133,"Northumberland County",0.301,0.145767183
